text,label
"kah sorry masalah keamanan apaan yang ditemukan",risk_check
"kak penyakit sapi ap aja?",out_of_scope
"apaan maksudnya skor risiko??",knowledge_query
"risk maturity level perusahaan dimana?",risk_check
"min mui itu organisasi apa please",knowledge_query
"hei ada berapa batch hari ini?",operational_data
"bot aktif dong kak",greeting
"batch ini pernah di-recall gak?",batch_trace
"PRIORITAS PERBAIKAN RISIKO YANG BANG MANA?",risk_check
"mba maaf jelaskan tentang nkv",knowledge_query
"tampilkan info sapi e-001",batch_trace
"apa itu ccp min",knowledge_query
"lppom tu apaan",knowledge_query
"KAK CATATAN PENGIRIMAN DONG BATCH INI ADA?",batch_trace
"sorry risk maturity level perusahaan dmn?",risk_check
"maaf stress testing hasilnya gmn?",risk_check
"produktivitas karyawan mas gmn?",operational_data
"eh data pengiriman batch dong ini ada gak ya",batch_trace
"ap bedanya farm dan rph?",knowledge_query
"permisi lihat jejak perjalanan batch nih",batch_trace
"woi thanks",greeting
"mba near miss incident ada gak please",risk_check
"maaf gak iya paham!",greeting
"mau tanya risiko main forex",out_of_scope
"btw jlasin hazard analysis halal",knowledge_query
"deh paham",greeting
"salam sih",greeting
"apa itu uu jph?",knowledge_query
"TOLONG EXPORT DATA KE EXCEL DONG",operational_data
"nanya dong prioritas perbaikan risiko yang mana?",risk_check
"maaf jelaskan verifikasi sjh sih",knowledge_query
"apakah bobot ahp sudah divalidasi pakar?",risk_check
"PROFIT MARGIN BERAPA?",operational_data
"btw oke deh thanks",greeting
"maaf masih aktif?",greeting
"PERMISI RISIKO INVESTASI PROPERTI",out_of_scope
"apa maksudnya skor mas risiko?",knowledge_query
"maaf bang siapa saja yang bertugas?",operational_data
"daging tahan brapa lama di freezer?",out_of_scope
"iya paham",greeting
"maaf tracking jne resi ini",out_of_scope
"stress testing hasilnya gimana??",risk_check
"daging nih layak konsumsi gak?",risk_check
"mba btw apa itu letter of guarantee thanks",knowledge_query
"apa itu bang seo?",out_of_scope
"eh aturan alkohol dalam produk halal gmna?",knowledge_query
"maaf eartag sapi ini nomor berapa thanks",batch_trace
"nanya dong kualitas batch ini masih bagus?",risk_check
"GAK MIN",greeting
"ping",greeting
"bot rph tu apaan sih ya",knowledge_query
"hei hari nih udah brp?",operational_data
"sorry gak produktivitas karyawan gimana?",operational_data
"nanya dong nice",greeting
"izin potong batch b-001 ada?",batch_trace
"halo mau kah tanya",greeting
"perbandingan bulan ini dan lalu gak",operational_data
"KAK RISK APPETITE PERUSAHAAN BRAPA?",risk_check
"cara atasi rambut rontok",out_of_scope
"KAK PERLU PERBAIKAN KEAMANAN GAK?",risk_check
"mau tanya minta laporan mingguan",operational_data
"MIN BAGUS MIN",greeting
"nanya dong pendapatan bulan ini berapa?",operational_data
"KAK SORRY CARA BIKIN CV SIH",out_of_scope
"siapa yang cek terakhir kali?",batch_trace
"mau tanya lewat jalur mana pengirimannya?",batch_trace
"MIN RPH ITU APA SIH?",knowledge_query
"bot min cp1 itu apaan?",knowledge_query
"bye",greeting
"kah eh bagus gak",greeting
"PENCAPAIAN TARGET BERAPA PERSEN?",operational_data
"jumlah batch yang diproses bulan ini",operational_data
"lppom tu apa gak",knowledge_query
"restoran steak enak dimana?",out_of_scope
"suhu selama pengiriman batch ini",batch_trace
"tempat wisata bali",out_of_scope
"eh jelaskan positive list bahan halal sih",knowledge_query
"contingency plan sdh siap?",risk_check
"apa itu ya fatwa halal thanks",knowledge_query
"bisa mba kirim via email gak?",operational_data
"asalnya dari farm mana sih?",batch_trace
"MAU TANYA KODE VOUCHER GRATIS ONGKIR",out_of_scope
"JELASKAN PROSES SAMAK",knowledge_query
"STANDAR KEAMANAN TERPENUHI GAK",risk_check
"waalaikumsalam",greeting
"bank digital terbaik",out_of_scope
"permisi brp gaji kerja di rph?",out_of_scope
"tolong kode deh voucher gratis ongkir",out_of_scope
"berapa residual risk setelah mitigasi kak",risk_check
"ada mba update regulasi yang affect risk ya",risk_check
"promo cashback hari sih ini",out_of_scope
"excel data produksi ada kak",operational_data
"PERMISI APAAN TUH SURVEILLANCE AUDIT",knowledge_query
"hei batch tuh artinya apaan?",knowledge_query
"kak permisi",greeting
"selamat siang",greeting
"pengeluaran rph brapa?",operational_data
"minggu lalu berapa batch",operational_data
"nih brp residual risk setelah mitigasi sih",risk_check
"btw follow up temuan sudah gak",risk_check
"apa syarat penyembelihan menurut islam?",knowledge_query
"nanya dong dong mui itu organisasi apa?",knowledge_query
"kak kpi operasional gimana?",operational_data
"min sorry jlasin proses samak",knowledge_query
"eh contingency plan sudah siap?",risk_check
"hei standar keamanan nih terpenuhi gak?",risk_check
"bot eh hari ini sudah berapa?",operational_data
"jelaskan tentang sistem jaminan halal",knowledge_query
"MBA REKAP DATA BULANAN DONG",operational_data
"apaan min bedanya farm dan rph gak",knowledge_query
"tolong apakah mitigasi risiko sudah efektif?",risk_check
"iya paham min",greeting
"sorry apaan itu istihalah gak",knowledge_query
"mas test",greeting
"btw surat jalan batch ini ada?",batch_trace
"tampilkan info sapi mas e-001 gak",batch_trace
"tolong halo ada orang?",greeting
"hei ping",greeting
"PERMISI NOMOR BATCH BERAPA?",batch_trace
"tolong detail batch ini apaan aja?",batch_trace
"min jelaskan proses samak",knowledge_query
"tolong update data terbaru dong",operational_data
"modal ternak sapi brp dong",out_of_scope
"eh daging tahan berapa lama di freezer?",out_of_scope
"nih permisi apa itu ccp?",knowledge_query
"apaan itu self declare halal?",knowledge_query
"lihatkan laporan dong",operational_data
"ada di gudang mana sekarang dong",batch_trace
"minta laporan mingguan gak",operational_data
"maaf apa itu self declare halal?",knowledge_query
"jelaskan perbedaan hcp dan ccp thanks",knowledge_query
"min standar keamanan terpenuhi gak dong",risk_check
"sorry lolos audit keamanan gak??",risk_check
"min proses pemotongan sesuai standar??",risk_check
"CARA BEDAKAN DAGING SAPI DAN BABI",out_of_scope
"risk concentration di area mana?",risk_check
"mau tanya ada file laporannya gak?",operational_data
"apa itu consistency ratio?",knowledge_query
"nanya dong datangnya kapan batch ini?",batch_trace
"penyakit min sapi apaan aja",out_of_scope
"standar keamanan terpenuhi gak?",risk_check
"eh maaf ganggu",greeting
"btw bot produktivitas karyawan gimana min",operational_data
"log pergerakan batch ada?",batch_trace
"surat jalan batch ini ada?",batch_trace
"nice",greeting
"ADA BRAPA BATCH HARI NI",operational_data
"ringkasan operasional mingguan",operational_data
"risk trend bulan ni naik atau turun?",risk_check
"supplier ini aman gak?",risk_check
"berapa lama daging di perjalanan?",batch_trace
"LIHATKAN LAPORAN DONG",operational_data
"btw biaya operasional brp sih ya",operational_data
"permisi early warning system aktif gak min",risk_check
"nanya dong apa tu surveillance audit",knowledge_query
"jelaskan positive list bahan kak halal please",knowledge_query
"tolong kak record perjalanan batch gimana?",batch_trace
"LOG PERGERAKAN BATCH ADA?",batch_trace
"dong yo",greeting
"shelf life batch ini berapa hari lagi?",batch_trace
"hei harga sapi kurban tahun nih min",out_of_scope
"profit margin brp?",operational_data
"apa itu corrective action?",knowledge_query
"budget bulanan brp?",operational_data
"kenapa harus pemisahan fasilitas halal?",knowledge_query
"REKOMENDASI PERBAIKAN KEAMANAN APA",risk_check
"brp gaji kerja di rph?",out_of_scope
"profit margin berapa?",operational_data
"permisi penyakit nih sapi apa aja kak",out_of_scope
"dong kak dadah!",greeting
"wassalam ya",greeting
"nanya dong nomor resi pengiriman berapa please",batch_trace
"tolong bank digital terbaik",out_of_scope
"jual daging online dimana?",out_of_scope
"mau tanya sampai jumpa gak",greeting
"sih mau tanya siapa saja yang bertugas?",operational_data
"sjh singkatan dari apa?",knowledge_query
"eh alamat farm asal sapi ini dmana?",batch_trace
"sorry standar keamanan terpenuhi gak?",risk_check
"ap hukum gelatin dalam islam",knowledge_query
"mau tanya cara bedakan daging sapi dan babi gak",out_of_scope
"sorry risk maturity level perusahaan mba dimana",risk_check
"apa tu cerol?",knowledge_query
"daging ini layak konsumsi gak?",risk_check
"sorry cara bedakan daging sapi dan babi",out_of_scope
"catatan pengiriman batch ini ada?",batch_trace
"masalah keamanan apaan yang ditemukan?",risk_check
"apa syarat juru sembelih halal thanks",knowledge_query
"mau tanya minggu lalu berapa batch?",operational_data
"tampilkan info sapi e-001!",batch_trace
"min cara menabung efektif ya",out_of_scope
"apa hukum gelatin dalam islam?",knowledge_query
"jelasin verifikasi sjh dong",knowledge_query
"btw skkh batch nih nomor brp?",batch_trace
"apaan tu letter of guarantee dong",knowledge_query
"pdf laporan bulanan ada kak",operational_data
"data covid terbaru",out_of_scope
"compliance keamanan gimana?",risk_check
"apa itu cerol?",knowledge_query
"iya paham thanks",greeting
"gak maaf sapa yg terima di gudang?",batch_trace
"game seru apa?",out_of_scope
"sorry performance rph gimana?",operational_data
"mengerti gak",greeting
"tolong lihat jejak perjalanan batch ini dong",batch_trace
"nanya dong pdf laporan kak bulanan ada ya",operational_data
"apakah mitigasi risiko sudah sih efektif??",risk_check
"HELO",greeting
"permisi ada update regulasi yng affect risk",risk_check
"yng paling urgent diperbaiki apa?",risk_check
"btw proses pemotongan sesuai standar?",risk_check
"kondisi keamanan pangan gmna?",risk_check
"modal ternak sapi brp!",out_of_scope
"mau tanya complaint untuk batch ini ada dong",batch_trace
"lacak hp hilang gak",out_of_scope
"cara install windows",out_of_scope
"rata-rata volume pemotongan per bulan",operational_data
"maaf risiko investasi properti sih",out_of_scope
"modal ternak sapi berapa??",out_of_scope
"apa tu surveillance audit?",knowledge_query
"min cara obati sapi sakit",out_of_scope
"apa yang dimaksud titik kritis kak",knowledge_query
"MAAF JELASKAN POSITIVE LIST BAHAN HALAL",knowledge_query
"hei daging ini layak konsumsi gak?",risk_check
"test",greeting
"apa tuh surveillance audit?",knowledge_query
"ada file laporannya gak thanks",operational_data
"mau tanya apa itu ai?",out_of_scope
"permisi risk maturity level perusahaan dmana sih",risk_check
"mas perjalanan batch ini gmna?",batch_trace
"sorry apaan tuh seo",out_of_scope
"ya oke deh",greeting
"cara mining bitcoin min",out_of_scope
"uji mikrobiologi batch ini hasilnya?",batch_trace
"contingency plan udh siap kak",risk_check
"eh tips beli sapi yang sehat",out_of_scope
"maaf grafik produksi ada",operational_data
"min aturan alkohol dalam produk halal gimana thanks",knowledge_query
"sih update data terbaru dong",operational_data
"apa kelebihan fuzzy ahp?",knowledge_query
"hasil post mortem sapi e-1234",batch_trace
"maaf update data terbaru dong",operational_data
"siapa yang motong sapi batch ini?",batch_trace
"nanya dong eartag sapi ini nomor berapa!",batch_trace
"siap",greeting
"hari ini sudah berapa kak",operational_data
"sorry hari ini sudah berapa please",operational_data
"ping ya",greeting
"permisi data pengiriman batch ni dong ada gak sih",batch_trace
"PERBANDINGAN BULAN NIH DAN LALU",operational_data
"cara menabung efektif",out_of_scope
"sorry risiko investasi properti gak",out_of_scope
"tolong ada file kah laporannya gak?",operational_data
"kak konsistensi ahp tuh ap",knowledge_query
"rph itu singkatan nih apa",knowledge_query
"kak nih cek pengiriman tokopedia",out_of_scope
"KAK REKAP DATA BULANAN DONG!",operational_data
"oke deh!",greeting
"oh kah gitu",greeting
"info deh lengkap batch b-002 dong",batch_trace
"eartag fungsinya buat ap sih",knowledge_query
"tracking jne resi ini sih",out_of_scope
"pdf laporan bulanan ada min",operational_data
"risk velocity masing-masing mas risiko gimana",risk_check
"cara bikin cv",out_of_scope
"BTW DOKUMEN BATCH INI LENGKAP?",batch_trace
"apa itu seo?",out_of_scope
"eh salam kenal",greeting
"AP TUH ISTIHALAH?",knowledge_query
"btw nomor resi pengiriman berapa thanks",batch_trace
"min halo mau tanya",greeting
"minta semua data operasional",operational_data
"nilai fuzzy ahp untuk cp1 berapa?",risk_check
"asal usulnya dr mana ya",batch_trace
"permisi salam kenal??",greeting
"apa fungsi cold chain?",knowledge_query
"eh data terkini apaan aja?",operational_data
"jelaskan tentang nkv",knowledge_query
"min salam please",greeting
"daftar petugas dong",operational_data
"proses pemotongan sesuai standar kak",risk_check
"nanya dong detail batch ni ap aja?",batch_trace
"mau tanya kualitas batch ini masih bagus?",risk_check
"tampilin semua data min",operational_data
"berapa banyak yang diproses?",operational_data
"profit margin berapa sih",operational_data
"ap tu surveillance deh audit dong",knowledge_query
"min risk appetite perusahaan brp?",risk_check
"masih aktif mas dong",greeting
"btw maaf ganggu ya",greeting
"kak data terkini apa aja?",operational_data
"kak rekomendasi perbaikan keamanan ap?",risk_check
"TOLONG AP TUH CEROL",knowledge_query
"record perjalanan batch gmna?",batch_trace
"tolong ada brp batch hari nih",operational_data
"APA ITU CONSISTENCY BOT RATIO?",knowledge_query
"terima kasih",greeting
"ada residu antibiotik di batch ni thanks",batch_trace
"tracking jne resi ini",out_of_scope
"nih min admin min",greeting
"hei excel data produksi ada!",operational_data
"maaf spa yng terima di gudang?",batch_trace
"BTW RISK VELOCITY MASING-MASING RISIKO GMN THANKS",risk_check
"halo admin",greeting
"rph jakarta gimana kondisi risikonya?",risk_check
"kak apa itu halal value min chain?",knowledge_query
"apa itu halal value chain kak",knowledge_query
"thanks",greeting
"sorry lihat jejak perjalanan batch nih dong",batch_trace
"eartag sapi nih nomor berapa?",batch_trace
"btw apaan bedanya farm dan rph?",knowledge_query
"kak bisa bantu??",greeting
"sorry ada residu antibiotik di batch nih?",batch_trace
"kak rekap data bulanan dong??",operational_data
"sih tolong apa tu uu jph?",knowledge_query
"summary produksi dong",operational_data
"apa itu self declare halal?",knowledge_query
"pemilik ternak asal spa sih",batch_trace
"tampilkan ranking risiko dari tertinggi",risk_check
"KIRIM DATA OPERASIONAL",operational_data
"AP ITU LETTER OF GUARANTEE?",knowledge_query
"complaint buat batch nih ada?",batch_trace
"root cause analysis sdh dilakukan",risk_check
"prosesnya sudah sampai tahap mana thanks",batch_trace
"rekap data bulanan dong",operational_data
"tolong ada emerging risk baru gak",risk_check
"berapa gap antara actual risk dan target?",risk_check
"MIN ADA RESIDU ANTIBIOTIK NIH DI BATCH NIH YA",batch_trace
"hei kirim data operasional",operational_data
"hei nomor resi pengiriman brp?",batch_trace
"pemilik ternak asal siapa dong",batch_trace
"cara daftar cpns",out_of_scope
"sapi kurban terbaik apa?",out_of_scope
"lihat jejak perjalanan batch ini",batch_trace
"oh gitu",greeting
"min oh gitu",greeting
"min sesuai sop gak keamanan gak ya",risk_check
"tren kah produksi gimana?",operational_data
"sorry dokumen batch ni lengkap?",batch_trace
"performance rph gmna?",operational_data
"HEI CEK RIWAYAT BATCH B-099",batch_trace
"mau tanya semua titik kritis aman min",risk_check
"ada masalah keamanan gak?",risk_check
"kpn terakhir batch ni dicek please",batch_trace
"promo cashback hari nih",out_of_scope
"eh jelasin hazard analysis halal",knowledge_query
"permisi",greeting
"min apaan itu machine learning",out_of_scope
"KAK ROOT CAUSE ANALYSIS SUDAH DILAKUKAN?",risk_check
"hei hy min",greeting
"siapa yang kirim batch ini?",batch_trace
"BTW KIRIM DATA OPERASIONAL??",operational_data
"tolong risk trend bulan ni naik atau turun?",risk_check
"catatan pengiriman batch ini ada ya",batch_trace
"min apa tuh blockchain!",out_of_scope
"APA ITU SEO",out_of_scope
"permisi harga bot sapi kurban tahun ni",out_of_scope
"min pengeluaran rph berapa?",operational_data
"kode batch ini apa?",batch_trace
"nanya dong sesuai sop keamanan gak?",risk_check
"skkh batch ini nomor berapa?",batch_trace
"probability of occurrence ya brapa",risk_check
"MAS DAGING SAPI PALSU CIRINYA APA?",out_of_scope
"rph itu singkatan apa?",knowledge_query
"apa yang dimaksud titik kritis?",knowledge_query
"mau tanya penyakit sapi apaan aja",out_of_scope
"sorry sampai jumpa ya",greeting
"buatkan puisi cinta",out_of_scope
"min hy mba thanks",greeting
"eartag sapi ini nomor berapa?",batch_trace
"perjalanan batch nih gimana?",batch_trace
"permisi apa tuh risk assessment bang halal",knowledge_query
"follow up temuan udh?",risk_check
"permisi test",greeting
"sorry apa itu consistency ratio!",knowledge_query
"permisi update data terbaru dong",operational_data
"eh oke deh min",greeting
"ya risk maturity level perusahaan dimana?",risk_check
"jelaskan positive list bahan halal?",knowledge_query
"nanya dong nice sih",greeting
"permisi ada berapa batch hari ini??",operational_data
"sorry catatan pengiriman batch ni ada?",batch_trace
"siapa yg terima di gudang?",batch_trace
"cara cairkan daging beku?",out_of_scope
"apaan fungsi cold chain kak",knowledge_query
"alamat farm asal sapi ni dmn sih",batch_trace
"risk appetite perusahaan brp?",risk_check
"kak hallo",greeting
"PROFIT MARGIN BERAPA",operational_data
"hei dikirim ke outlet mana thanks",batch_trace
"mau tanya data terkini ap aja",operational_data
"apaan tuh blockchain please",out_of_scope
"rph itu apa sih?",knowledge_query
"complaint kak untuk batch ini ada?",batch_trace
"bagaimana proses sertifikasi halal?",knowledge_query
"cara bedakan daging sapi dan babi!",out_of_scope
"cek pengiriman tokopedia",out_of_scope
"eartag fungsinya buat ap?",knowledge_query
"KONDISI KEAMANAN DEH PANGAN GMNA",risk_check
"kak wow",greeting
"cara min bikin website please",out_of_scope
"cek tingkat risiko kontaminasi gudang",risk_check
"eh near miss incident ada gak?",risk_check
"min dikirim ke dong outlet mana?",batch_trace
"daging tahan berapa lama di freezer?",out_of_scope
"kenapa daging sapi mahal",out_of_scope
"min sapi kurban terbaik apa?",out_of_scope
"btw halal tu ap sih sebenarnya min",knowledge_query
"SALAM KENAL BANG SIH",greeting
"batch itu artinya apa?",knowledge_query
"btw pdf laporan bulanan ada?",operational_data
"sertifikat halal rph pemotong ada dong",batch_trace
"btw root cause analysis sudah gak dilakukan?",risk_check
"maaf produktivitas karyawan gmn?",operational_data
"deh tolong woi",greeting
"nanya dong ap tuh ai sih",out_of_scope
"ada warning bot dri sistem risiko!",risk_check
"apa tuh ai dong",out_of_scope
"nanya dong cek pengiriman tokopedia",out_of_scope
"tolong history perpindahan batch gimana!",batch_trace
"tren produksi gimana?",operational_data
"hei cara obati sapi sakit",out_of_scope
"apa tuh letter of guarantee?",knowledge_query
"ap tu corrective action?",knowledge_query
"follow up temuan dong sudah!",risk_check
"NIH CORRECTIVE ACTION COMPLETION RATE BRAPA?",risk_check
"stress testing hasilnya gmn",risk_check
"min apa itu bot ccp?",knowledge_query
"maaf hallo sih",greeting
"ap hukum gelatin dalam islam?",knowledge_query
"hei jelaskan ya tentang nkv",knowledge_query
"mau tanya sertifikat halal rph pemotong ada kak",batch_trace
"nanya dong masalah keamanan apa yng ditemukan kak",risk_check
"MBA PING??",greeting
"catatan pengiriman batch ini ada!",batch_trace
"selamat pagi",greeting
"risk concentration nih di area mana please",risk_check
"follow up temuan udah!",risk_check
"mas kak manajemen risiko konstruksi dong",out_of_scope
"mas excel data produksi ada?",operational_data
"performance rph gmn",operational_data
"MAAF DIKIRIM KE OUTLET MANA",batch_trace
